fips,TOT_POP,0-9,0-9 y/o % of total pop,19-Oct,10-19 y/o % of total pop,20-29,20-29 y/o % of total pop,30-39,30-39 y/o % of total pop,40-49,40-49 y/o % of total pop,50-59,50-59 y/o % of total pop,60-69,60-69 y/o % of total pop,70-79,70-79 y/o % of total pop,80+,80+ y/o % of total pop,White-alone pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
1041,13824,1682,12.16724537,1764,12.76041667,1649,11.92853009,1557,11.26302083,1648,11.9212963,1913,13.83825231,1828,13.22337963,1181,8.543113426,602,4.35474537,10062,72.78645833,3244,23.46643519,87,0.629340278,155,1.121238426,6,0.043402778,270,1.953125,13824,-37,132,10.2,13.1,-2.9,-0.1,0.4,0.2,2091,3753,2326,1505,21.6,38.8,24,15.6,2661,19.5,30.8,29.3,39057,34833,43281,6298,6041,257,4.1,39057,78.3,217.1,196.7,77.2,71.2,7.6,6.9,7.175207365,1.513100489,0.285650747,6.462494612,5.283124698,17.9366043,0,13866,3371,24.3,Crenshaw,Alabama,1,41,10664,52.7,50.8,54.6,5616,36.6,35.1,38.1,3903,9.8,9,10.7,1050,11.1,9.7,12.6,1184,16.4,15.3,17.4,1745,3.9,3.6,4.1,411,6
1043,83442,10276,12.31514106,10256,12.29117231,10389,12.45056446,9926,11.89568802,10335,12.38584885,11234,13.46324393,10452,12.52606601,7221,8.653915294,3353,4.018360058,79985,95.85700247,1116,1.337455957,539,0.645957671,561,0.67232329,72,0.086287481,1169,1.400973131,83442,606,1049,11.8,12.5,-0.7,0.3,7.7,8.1,10405,20382,18559,7866,18.2,35.6,32.4,13.7,11925,14.5,19.7,19.8,45796,42695,48897,37830,36589,1241,3.3,45796,91.8,217.1,196.7,77.2,71.2,7.6,6.9,43.30972605,9.133111328,1.724194849,39.00777455,31.88906909,108.2657795,12,81703,19667,24.1,Cullman,Alabama,1,43,64685,48.6,46.5,50.7,31416,33.4,31.8,35,21605,9.2,8.4,10.1,5947,10.8,9.3,12.5,7008,13.7,12.6,14.7,8840,3.4,3.2,3.7,2195,5
1045,48956,6386,13.04436637,5918,12.08840592,7013,14.32510826,6312,12.89321023,5688,11.61859629,6222,12.70937168,5750,11.74524062,3752,7.664024839,1915,3.911675791,36119,73.77849498,10262,20.96167988,392,0.800719013,695,1.419642128,104,0.212435657,1384,2.827028352,48956,-298,922,13.3,11.2,2,-0.7,-7.3,-8.1,4732,10924,12036,5690,14.2,32.7,36.1,17,7743,16.2,24.4,24.4,45309,40965,49653,20120,19274,846,4.2,45309,90.8,217.1,196.7,77.2,71.2,7.6,6.9,25.41011659,5.358459747,1.011597074,22.88613181,18.70953796,63.52028358,6,49393,10498,21.3,Dale,Alabama,1,45,37709,53.7,52.1,55.4,20251,43.4,41.8,44.7,16366,8.6,8,9.4,3257,9.6,8.5,10.8,3609,14.4,13.6,15.2,5427,3.4,3.2,3.7,1294,5
1047,38310,4767,12.44322631,5345,13.95197076,4753,12.40668233,4298,11.21900287,4154,10.8431219,5259,13.7274863,5112,13.34377447,3059,7.98486035,1563,4.079874706,10630,27.74732446,26994,70.46202036,111,0.289741582,223,0.582093448,17,0.044374837,335,0.874445315,38310,-925,852,11.9,13.7,-1.9,0.1,-22.1,-22,5135,9368,8076,4021,19.3,35.2,30.4,15.1,11841,31.4,48,45.3,34035,31607,36463,14860,13887,973,6.5,34035,68.2,217.1,196.7,77.2,71.2,7.6,6.9,19.88441798,4.193205999,0.79161459,17.90930039,14.64095104,49.70712607,18,40755,9436,23.2,Dallas,Alabama,1,47,29189,58.8,57,60.5,17157,42.2,40.8,43.6,12318,10.6,9.9,11.4,3103,11.4,10.2,12.7,3327,21.1,19.9,22.2,6160,4.8,4.5,5.1,1392,5
1049,71385,8929,12.50823002,10009,14.0211529,8600,12.04734888,8219,11.51362331,9344,13.08958465,9397,13.16382994,8595,12.04034461,5624,7.878405828,2668,3.737479863,66184,92.71415563,1325,1.856132241,1449,2.029838201,368,0.515514464,457,0.640190516,1602,2.244168943,71385,-19,782,11.4,11.3,0.1,0.5,-0.8,-0.4,12394,15956,13441,6085,25.9,33.3,28.1,12.7,14975,21.3,29.6,29.6,39491,36085,42897,30129,28979,1150,3.8,39491,79.2,217.1,196.7,77.2,71.2,7.6,6.9,37.05166217,7.81341713,1.475056318,33.37132363,27.28123962,92.62185315,12,71194,15782,22.2,DeKalb,Alabama,1,49,54197,52.3,50.2,54.2,28324,35.4,33.9,36.8,19186,10.5,9.5,11.5,5694,12.5,10.7,14.2,6766,15.6,14.5,16.7,8479,3.8,3.5,4.2,2082,6
1051,81887,9635,11.76621442,10359,12.65035964,11143,13.60777657,11007,13.44169404,11003,13.43680926,11202,13.67982708,9251,11.29727551,5758,7.031641164,2529,3.088402311,61800,75.4698548,17570,21.45639723,425,0.519007901,581,0.709514331,95,0.116013531,1416,1.729212207,81887,471,5021,11,10,1,0.3,4.6,4.8,7594,18304,16197,13664,13.6,32.8,29,24.5,8559,11.2,16.3,15.8,60367,56528,64206,37215,35932,1283,3.4,60367,121,217.1,196.7,77.2,71.2,7.6,6.9,42.50261903,8.962909414,1.692063273,38.2808374,31.29479399,106.248171,5,80989,15929,19.7,Elmore,Alabama,1,51,63676,52,50,53.9,33116,35.4,33.8,36.8,22541,7.5,6.8,8.2,4793,8.5,7.2,9.7,5393,12.7,11.8,13.6,8072,3,2.8,3.2,1892,3
1053,36748,4526,12.31631653,4427,12.04691412,4757,12.94492217,4606,12.53401546,4695,12.77620551,4863,13.23337324,4319,11.75302057,3054,8.310656362,1501,4.084576031,22792,62.02242299,11639,31.67247197,1423,3.872319582,112,0.304778491,23,0.06258844,759,2.065418526,36748,-251,2685,11.8,13.2,-1.4,0.1,-5.5,-5.5,4792,11546,6340,3287,18.5,44.5,24.4,12.7,8022,23.6,32.8,31.5,38418,34921,41915,14352,13696,656,4.6,38418,77,217.1,196.7,77.2,71.2,7.6,6.9,19.07367768,4.022237903,0.75933837,17.17909086,14.04400075,47.6804351,14,37621,8677,23.1,Escambia,Alabama,1,53,28529,53.8,52.1,55.6,15357,37.7,36.4,38.9,10755,10.2,9.5,11,2914,11.5,10.3,12.7,3270,17.3,16.4,18.2,4944,4,3.8,4.3,1148,6
1055,102501,11836,11.54720442,12443,12.13939376,12828,12.51499985,11852,11.56281402,13307,12.98231237,13726,13.39108887,13446,13.1179208,8812,8.596989298,4251,4.147276612,82796,80.77579731,16094,15.70131023,624,0.608774549,852,0.831211403,318,0.310240876,1817,1.772665633,102501,-436,2086,11.4,14.3,-2.9,0.2,-1.5,-1.3,11147,23665,24416,12767,15.5,32.9,33.9,17.7,17509,17.5,28.8,25.1,44903,41940,47866,43096,41328,1768,4.1,44903,90,217.1,196.7,77.2,71.2,7.6,6.9,53.20210722,11.21920669,2.118018458,47.91754631,39.17285624,132.9947828,56,103132,25122,24.4,Etowah,Alabama,1,55,80504,54.2,52.3,56,43607,37,35.6,38.5,29786,9.5,8.7,10.3,7643,10.6,9.1,12,8502,15.2,14.2,16.2,12221,3.6,3.3,3.8,2878,4
1057,16433,1878,11.4282237,1943,11.82376924,1966,11.96373152,1777,10.81360677,1994,12.13412037,2235,13.60068156,2258,13.74064383,1595,9.706079231,787,4.789143796,14076,85.65690988,1970,11.98807278,77,0.468569342,72,0.438142762,0,0,238,1.448305239,16433,-41,291,10.1,13.7,-3.5,0.2,1,1.2,2060,4868,3273,1516,17.6,41.5,27.9,12.9,3801,23.5,37.4,39.1,39254,35024,43484,6482,6215,267,4.1,39254,78.7,217.1,196.7,77.2,71.2,7.6,6.9,8.529382424,1.798667559,0.339561539,7.682159574,6.280207477,21.32177506,12,16657,4604,27.6,Fayette,Alabama,1,57,12961,49.9,47.7,51.9,6463,34.8,33.3,36.4,4510,10.5,9.6,11.4,1356,11.7,10.2,13.3,1522,15.5,14.5,16.5,2009,3.9,3.6,4.2,504,6
1059,31363,4182,13.33418359,4215,13.43940312,3921,12.50199279,3654,11.65067117,4141,13.2034563,4041,12.88460925,3554,11.33182412,2389,7.617256002,1266,4.036603641,28738,91.63026496,1427,4.54994739,485,1.546408188,107,0.341166343,78,0.248700698,528,1.683512419,31363,-227,272,13.5,11.6,2,1.5,-10.7,-9.2,4835,7666,5632,2679,23.2,36.8,27.1,12.9,5939,19.2,30.1,28.8,39388,35417,43359,14203,13673,530,3.7,39388,79,217.1,196.7,77.2,71.2,7.6,6.9,16.2786479,3.432824843,0.648065998,14.66169115,11.98601272,40.69341151,7,31507,7054,22.4,Franklin,Alabama,1,59,23668,51.7,49.6,53.7,12243,36,34.5,37.6,8520,9.7,8.9,10.6,2285,11.1,9.6,12.8,2634,14.8,13.8,15.8,3496,3.6,3.4,3.9,862,6
1061,26314,2981,11.32857034,3336,12.67766208,2859,10.86493882,2953,11.22216311,3249,12.3470396,3627,13.78353728,3643,13.84434142,2414,9.17382382,1252,4.757923539,22951,87.21973094,2491,9.466443718,270,1.026069773,90,0.342023258,19,0.07220491,493,1.8735274,26314,-96,229,10.3,13.5,-3.2,-0.2,-0.2,-0.4,3891,6924,5720,2063,20.9,37.2,30.8,11.1,5537,21.3,29.5,26.8,37823,33925,41721,10851,10425,426,3.9,37823,75.8,217.1,196.7,77.2,71.2,7.6,6.9,13.65801552,2.880188532,0.543736527,12.30136597,10.05643398,34.14234705,6,26572,6716,25.3,Geneva,Alabama,1,61,20546,56.1,54.1,58,11517,43,41.4,44.7,8835,11,10.1,12,2268,12.4,10.8,14.1,2553,16.7,15.6,17.8,3429,4,3.8,4.3,829,4
1063,8233,993,12.06121705,998,12.12194826,996,12.09765578,866,10.51864448,798,9.692700109,1098,13.33657233,1287,15.63221183,750,9.109680554,447,5.42936961,1519,18.45013968,6597,80.12875015,27,0.3279485,22,0.267217296,0,0,68,0.82594437,8233,-85,45,12,11.8,0.1,0.1,-10.4,-10.3,1406,2149,1689,589,24.1,36.8,29,10.1,2459,30.1,44,42.5,28524,25352,31696,2838,2647,191,6.7,28524,57.2,217.1,196.7,77.2,71.2,7.6,6.9,4.27325537,0.90113978,0.170121716,3.848793268,3.146409551,10.68229624,0,8533,2352,27.6,Greene,Alabama,1,63,6408,62.4,60.4,64.2,3996,45.6,43.8,47.3,2922,12.5,11.6,13.5,802,13.4,11.9,14.9,859,25.6,24.2,27,1641,5.8,5.4,6.2,369,6
1065,14726,1888,12.82086106,1866,12.67146544,1884,12.79369822,1623,11.02132283,1601,10.8719272,2022,13.73081624,1936,13.14681516,1201,8.15564308,705,4.787450767,5988,40.66277333,8561,58.13527095,37,0.251256281,42,0.285209833,2,0.013581421,96,0.65190819,14726,-83,221,12.6,14,-1.4,0,-4.1,-4.1,1647,4292,2711,1421,16.4,42.6,26.9,14.1,3705,25.6,35.6,34,34724,30954,38494,5991,5686,305,5.1,34724,69.6,217.1,196.7,77.2,71.2,7.6,6.9,7.643381341,1.611828545,0.304289127,6.884164905,5.62784247,19.10694697,0,14995,3945,26.3,Hale,Alabama,1,65,11332,57.9,56.1,59.5,6560,45.6,44.1,47.1,5167,10.5,9.8,11.3,1187,11.4,10.3,12.7,1292,20,19,21.1,2265,4.6,4.3,4.8,516,4
1067,17209,1841,10.69789064,2050,11.91237143,1812,10.52937416,1914,11.12208728,2157,12.53413911,2247,13.05712127,2568,14.92242431,1734,10.07612296,886,5.148468824,12280,71.35801034,4523,26.28275902,85,0.493927596,64,0.371898425,4,0.023243652,253,1.470160962,17209,69,199,10.6,12.7,-2.1,0.1,6.1,6.2,2412,4081,3487,2187,19.8,33.5,28.7,18,3037,17.9,27.2,24.4,46027,41394,50660,6766,6466,300,4.4,46027,92.3,217.1,196.7,77.2,71.2,7.6,6.9,8.932157375,1.883604334,0.355596332,8.044926922,6.576771768,22.32863306,0,17110,4834,28.3,Henry,Alabama,1,67,13662,52.3,50.4,54.2,7147,36,34.5,37.5,4918,10.1,9.3,11.1,1380,11,9.6,12.4,1501,16.6,15.6,17.7,2272,4,3.7,4.3,547,4
1069,104722,12878,12.29732052,13493,12.88458968,12814,12.23620634,13302,12.70220202,12976,12.39090163,13919,13.29138099,12637,12.06718741,8358,7.981130994,4345,4.149080422,72324,69.06285212,28491,27.20631768,566,0.540478601,1110,1.059949199,99,0.09453601,2132,2.035866389,104722,349,1416,12.2,11.3,0.9,0.4,2.1,2.5,10261,22680,23681,15076,14.3,31.6,33,21,17032,16.5,21.9,21.7,47993,45283,50703,45150,43325,1825,4,47993,96.2,217.1,196.7,77.2,71.2,7.6,6.9,54.3548948,11.46230537,2.163911854,48.9558276,40.02165687,135.8765246,66,104108,23474,22.5,Houston,Alabama,1,69,80602,52,50.2,53.7,41884,34.9,33.7,36.1,28130,9.1,8.4,9.9,7367,9.9,8.6,11.2,8006,16.1,15,17,12957,3.6,3.4,3.8,2878,4
1071,51736,5632,10.8860368,6258,12.09602598,5964,11.5277563,5636,10.89376836,6726,13.00061852,7205,13.92647286,7208,13.93227153,4858,9.389979898,2249,4.347069739,47215,91.26140405,1855,3.585511056,870,1.68161435,303,0.585665687,57,0.110174733,1436,2.775630122,51736,-171,597,11,13.1,-2.1,0.2,-1.3,-1.1,6526,15181,10238,5280,17.5,40.8,27.5,14.2,10046,19.7,26.8,22.9,41929,37906,45952,23241,22286,955,4.1,41929,84.1,217.1,196.7,77.2,71.2,7.6,6.9,26.85304747,5.662743554,1.069041307,24.18573649,19.77197189,67.1273264,10,52326,13441,25.7,Jackson,Alabama,1,71,40930,52.2,49.9,54.3,21354,36.9,35.1,38.5,15103,10.8,9.8,11.8,4415,12.2,10.5,13.9,4978,15.4,14.3,16.6,6307,3.9,3.6,4.2,1582,5
1073,659300,83866,12.7204611,82823,12.56226301,91855,13.93220082,89590,13.58865463,80221,12.167602,83769,12.70574852,78622,11.92507205,43004,6.522675565,25550,3.875322312,350457,53.15592295,286501,43.45533141,1892,0.28697103,11676,1.77096921,376,0.057030184,8398,1.273775216,659300,-246,16694,12.8,11.1,1.7,0.7,-2.7,-2,46025,120037,137208,145462,10.3,26.8,30.6,32.4,103604,16.1,22.6,21.1,55013,53290,56736,314014,302359,11655,3.7,55013,110.3,217.1,196.7,77.2,71.2,7.6,6.9,342.2029959,72.16342248,13.62337508,308.2120007,251.9649966,855.4400474,471,659460,138161,21,Jefferson,Alabama,1,73,509229,45.9,44.3,47.4,233701,34.5,33.3,35.6,175684,7.6,7,8.3,38899,8.1,7.1,9.2,41253,13.5,12.6,14.4,68819,3.4,3.2,3.6,17072,1
1075,13844,1498,10.82057209,1745,12.60473851,1463,10.56775498,1471,10.62554175,1763,12.73475874,1903,13.74602716,1851,13.37041318,1398,10.0982375,752,5.431956082,12084,87.2869113,1466,10.58942502,40,0.288933834,14,0.101126842,2,0.014446692,238,1.719156313,13844,-58,217,9.7,14.1,-4.3,-0.1,0.3,0.2,1741,3950,2967,1235,17.6,39.9,30,12.5,2374,17.4,25.3,23.1,40936,36518,45354,5721,5503,218,3.8,40936,82.1,217.1,196.7,77.2,71.2,7.6,6.9,7.185588163,1.515289581,0.286064014,6.471844286,5.290768107,17.96255425,0,14021,3811,27.2,Lamar,Alabama,1,75,10883,54.4,52.1,56.4,5923,36.3,34.7,38,3951,11.1,10.1,12.3,1213,12.4,10.7,14.2,1345,16.8,15.5,18,1823,4.1,3.8,4.4,442,6
1077,92387,9570,10.35860024,11341,12.2755366,13573,14.69146092,10214,11.05566801,10553,11.42260275,12179,13.18259062,12140,13.14037689,8410,9.103012329,4407,4.770151645,80358,86.97976988,9298,10.06418652,417,0.451362205,708,0.766341585,52,0.056284975,1554,1.682054835,92387,-204,2086,9.4,12.1,-2.7,0.3,0.2,0.5,7979,22812,17453,15185,12.6,36,27.5,23.9,12645,14,17.9,16,48707,44800,52614,42141,40375,1766,4.2,48707,97.6,217.1,196.7,77.2,71.2,7.6,6.9,47.95253782,10.11218279,1.9090289,43.18941621,35.30758402,119.8718939,48,92590,23452,25.3,Lauderdale,Alabama,1,77,74219,46.7,44.6,48.8,34665,34.4,32.8,35.9,25531,8.6,7.8,9.5,6397,9.4,8,10.8,6987,13.2,12.1,14.2,9794,3.3,3.1,3.6,2469,4
1079,32957,3767,11.43004521,4018,12.19164366,3916,11.88214947,3646,11.06290014,4145,12.57699427,5014,15.21376339,4261,12.92896805,2930,8.890372303,1260,3.823163516,25772,78.19886519,3606,10.94152987,1913,5.80453318,77,0.23363777,7,0.021239797,1582,4.800194192,32957,-120,229,10.8,12.4,-1.6,-0.1,-1.8,-1.9,4919,9710,6028,2738,21,41.5,25.8,11.7,6297,19.3,31.4,33.2,43909,40237,47581,13919,13336,583,4.2,43909,88,217.1,196.7,77.2,71.2,7.6,6.9,17.10599748,3.607295487,0.681003447,15.40686016,12.59519247,42.76162239,6,33288,7710,23.2,Lawrence,Alabama,1,79,25842,46.3,44.4,48.3,11977,36,34.5,37.5,9303,9.8,9,10.6,2523,11.4,10.1,12.8,2956,15.3,14.4,16.3,3964,3.7,3.5,4,958,4
1081,163941,19180,11.69933086,23398,14.27220768,34582,21.09417412,20928,12.7655681,19365,11.81217633,18752,11.43826133,15105,9.213680531,8719,5.318376733,3912,2.386224312,115690,70.56807022,37852,23.08879414,611,0.372695055,6876,4.194191813,148,0.09027638,2764,1.685972393,163941,2300,4958,11.5,6.8,4.6,2.1,7.4,9.5,9049,22855,30707,32377,9.5,24.1,32.3,34.1,30075,19,19.3,19.2,48937,44909,52965,74654,71951,2703,3.6,48937,98.1,217.1,196.7,77.2,71.2,7.6,6.9,85.09191773,17.94409775,3.387577332,76.63974458,62.65341045,212.7130241,28,156597,24513,15.7,Lee,Alabama,1,81,129048,42.7,40.8,44.5,55106,32.1,30.7,33.4,41424,6.3,5.9,6.9,8188,7.2,6.3,8.1,9275,11.2,10.5,11.9,14475,2.8,2.6,2.9,3551,4
1083,96174,11361,11.812964,12395,12.88809865,11370,11.82232204,13004,13.52132593,13397,13.92996028,14143,14.7056377,10741,11.16829912,6670,6.935346351,3093,3.216045917,78056,81.16122861,13320,13.84989706,795,0.826626739,1535,1.596065465,185,0.192359681,2283,2.373822447,96174,2098,2696,10.5,8.9,1.6,0.4,20,20.4,10123,19463,18341,16367,15.7,30.3,28.5,25.5,10633,11.4,15.8,15.8,64863,60715,69011,42393,40890,1503,3.5,64863,130,217.1,196.7,77.2,71.2,7.6,6.9,49.91814187,10.52668739,1.98728117,44.95977697,36.75486362,124.7855166,10,91695,18399,20.1,Limestone,Alabama,1,83,74478,49.1,46.9,51.2,36584,33.4,31.7,34.9,24876,7.8,7.1,8.6,5840,8.9,7.5,10.2,6606,13.1,12.1,14.1,9737,3.1,2.9,3.3,2298,3
1085,9974,1276,12.79326248,1164,11.67034289,1286,12.89352316,1094,10.96851815,1083,10.8582314,1459,14.62803289,1311,13.14417485,866,8.682574694,435,4.361339483,2585,25.9173852,7236,72.54862643,37,0.370964508,44,0.441146982,4,0.040104271,68,0.681772609,9974,-130,96,11.9,13.7,-1.9,-0.2,-11,-11.2,1588,2722,1750,996,22.5,38.6,24.8,14.1,2474,25.1,39.6,40.1,33973,30383,37563,3625,3360,265,7.3,33973,68.1,217.1,196.7,77.2,71.2,7.6,6.9,5.176903809,1.091700252,0.206096683,4.662682383,3.811768355,12.94123924,0,10362,2481,23.9,Lowndes,Alabama,1,85,7718,61.7,59.8,63.6,4764,45.8,44.2,47.4,3535,11,10.2,11.9,849,12.1,10.7,13.5,932,22.3,20.9,23.6,1719,5,4.7,5.3,385,3
1087,18439,1694,9.187049189,2507,13.59618201,3437,18.63983947,1671,9.062313574,1781,9.65887521,2355,12.77184229,2541,13.78057378,1615,8.758609469,838,4.544715006,3128,16.9640436,14886,80.73105917,49,0.265741092,112,0.607408211,3,0.016269863,261,1.415478063,18439,-372,1723,9.2,13,-3.8,-0.1,-16.1,-16.2,2215,3658,3752,2510,18.3,30.1,30.9,20.7,5031,30.2,39.7,39,32495,29370,35620,7816,7389,427,5.5,32495,65.1,217.1,196.7,77.2,71.2,7.6,6.9,9.570576433,2.018233501,0.381012306,8.619931868,7.046841457,23.92455488,0,19358,4854,25.1,Macon,Alabama,1,87,15321,57.9,55.5,60.2,8870,46,43.8,47.9,7048,9.3,8.6,10.2,1425,9.7,8.5,11.1,1489,19.8,18.5,21.2,3037,4.6,4.2,4.9,697,6
1089,366519,43078,11.75327882,46922,12.80206483,50959,13.90350841,48362,13.19495033,44447,12.12679288,54475,14.86280384,40881,11.1538556,24151,6.58929005,13244,3.613455237,252338,68.84718118,91273,24.90266535,2968,0.809780666,9815,2.677896644,422,0.115137278,9703,2.647338883,366519,4854,8320,11.4,8.8,2.6,1.5,9.3,10.7,21617,50768,69750,101650,8.9,20.8,28.6,41.7,42667,11.9,16.9,15.2,63755,60984,66526,179752,173532,6220,3.5,63755,127.8,217.1,196.7,77.2,71.2,7.6,6.9,190.2379795,40.11719315,7.573526183,171.3416567,140.0727417,475.557456,100,353213,70040,19.8,Madison,Alabama,1,89,286553,44.6,42.7,46.5,127744,33.1,31.8,34.4,94849,7.1,6.4,7.7,20256,7.1,6.1,8.3,20400,12.2,11.3,13.1,34952,3,2.8,3.2,8511,3
1091,19066,2364,12.39903493,2380,12.48295395,2332,12.23119689,2075,10.88324767,2260,11.85356131,2571,13.48473723,2475,12.98122312,1643,8.617434176,966,5.066610721,8939,46.88450645,9795,51.37417392,46,0.241267177,58,0.304206441,35,0.183572852,193,1.012273156,19066,-300,254,12,14.4,-2.4,0.1,-13.3,-13.2,2192,5378,3869,2084,16.2,39.8,28.6,15.4,4499,24,34.5,33.1,37733,33566,41900,7589,7209,380,5,37733,75.6,217.1,196.7,77.2,71.2,7.6,6.9,9.896014441,2.08686154,0.393968253,8.913044145,7.286462347,24.73808576,5,19743,5124,26,Marengo,Alabama,1,91,14731,57.3,55.5,58.9,8435,44.6,43.2,46,6570,10.2,9.5,11,1508,11.1,9.9,12.3,1629,19,18,20,2804,4.4,4.1,4.6,645,6
1093,29763,3232,10.85912038,3582,12.03507711,3376,11.34294258,3273,10.99687531,3708,12.45842153,4275,14.36347142,3834,12.88176595,2907,9.767160568,1576,5.295165138,27986,94.02949971,1154,3.877297315,126,0.423344421,97,0.325908007,19,0.063837651,381,1.280112892,29763,-8,750,9.6,13.6,-3.9,0,3.7,3.8,4343,7435,6770,2806,20.3,34.8,31.7,13.1,5844,20.2,27.4,25.9,37887,34014,41760,12549,12036,513,4.1,37887,76,217.1,196.7,77.2,71.2,7.6,6.9,15.44818409,3.257697472,0.615004569,13.91371724,11.37453996,38.61741564,4,30058,8196,27.3,Marion,Alabama,1,93,23580,52.1,49.7,54.1,12285,35,33.2,36.8,8253,10.6,9.6,11.6,2495,12,10.2,13.8,2823,15.1,13.9,16.2,3558,3.8,3.5,4.2,902,6
1095,96109,13202,13.7364867,12925,13.44827227,11760,12.23610692,11415,11.8771395,11750,12.22570207,12618,13.12884329,11151,11.60245138,7625,7.933700278,3663,3.811297589,89384,93.00273648,2906,3.02365023,1078,1.121643134,705,0.733542124,261,0.271566659,1775,1.846861376,96109,500,1046,14.2,11.8,2.4,0.4,2.4,2.8,12151,19818,19442,12233,19.1,31.1,30.5,19.2,17341,18.3,27.9,26.9,46233,42465,50001,42598,41157,1441,3.4,46233,92.7,217.1,196.7,77.2,71.2,7.6,6.9,49.88440427,10.51957284,1.98593805,44.92939053,36.73002254,124.7011793,20,94738,21466,22.7,Marshall,Alabama,1,95,72173,54.1,51.8,56.2,39015,38.9,37.1,40.6,28075,9.7,8.8,10.7,7011,11.1,9.4,12.7,7986,14.5,13.4,15.7,10471,3.6,3.3,3.8,2569,5
1097,413757,53407,12.90781787,53561,12.94503779,57388,13.86997682,53044,12.82008522,48602,11.74650822,53867,13.01899424,49214,11.89442112,29685,7.174500975,14989,3.622657744,244947,59.20069026,149329,36.09099061,3885,0.938956924,8548,2.065946921,179,0.043262108,6869,1.660153182,413757,-758,7277,12.9,10.9,2,1.4,-5.2,-3.8,38247,92986,82763,63703,13.8,33.5,29.8,22.9,84539,20.8,31.4,30.4,43598,41273,45923,187406,178608,8798,4.7,43598,87.4,217.1,196.7,77.2,71.2,7.6,6.9,214.7563856,45.28760988,8.549623548,193.4246516,158.1257108,536.848639,157,414328,88103,21.3,Mobile,Alabama,1,97,317046,48.9,47.4,50.4,155134,36.9,35.8,37.9,116990,8.8,8.3,9.5,28026,9.1,8,10.2,28849,14.4,13.6,15.2,45540,3.5,3.3,3.7,11166,3
1099,21067,2298,10.90805525,2776,13.17700669,2494,11.83842028,2141,10.16281388,2506,11.8953814,3019,14.33046945,2889,13.71339061,1893,8.985617316,1051,4.988845113,11612,55.11938102,8686,41.23036028,283,1.343333175,99,0.469929273,9,0.042720843,378,1.794275407,21067,-235,230,9.6,13.4,-3.7,-0.1,-7.3,-7.4,2409,6805,3464,2078,16.3,46.1,23.5,14.1,4560,21.9,31.6,30.1,39556,35396,43716,7158,6716,442,6.2,39556,79.3,217.1,196.7,77.2,71.2,7.6,6.9,10.93461325,2.305880208,0.435315703,9.848479021,8.051185475,27.3343781,8,21745,5536,25.5,Monroe,Alabama,1,99,16524,56.8,55.2,58.3,9388,42.1,40.7,43.4,6957,11.1,10.4,11.9,1838,12.2,10.9,13.5,2012,19.6,18.5,20.6,3235,4.5,4.3,4.8,750,6
