date,sales
2022-09-03 17:10:08.079328,55.292157037903
2022-09-04 17:10:08.079328,53.803211351129065
2022-09-05 17:10:08.079328,58.14169340437201
2022-09-06 17:10:08.079328,64.53089877568657
2022-09-07 17:10:08.079328,66.01363287455949
2022-09-08 17:10:08.079328,60.08186499050775
2022-09-09 17:10:08.079328,68.46670360874114
2022-09-10 17:10:08.079328,67.76510645729869
2022-09-11 17:10:08.079328,70.51226125283851
2022-09-12 17:10:08.079328,74.65645304006169
2022-09-13 17:10:08.079328,76.45952797375661
2022-09-14 17:10:08.079328,82.99295750719031
2022-09-15 17:10:08.079328,83.51598988776973
2022-09-16 17:10:08.079328,84.20064148783466
2022-09-17 17:10:08.079328,87.76994586261983
2022-09-18 17:10:08.079328,90.04211887253376
2022-09-19 17:10:08.079328,96.1260728359112
2022-09-20 17:10:08.079328,93.63110055116834
2022-09-21 17:10:08.079328,97.78851817344588
2022-09-22 17:10:08.079328,96.88976757661536
2022-09-23 17:10:08.079328,94.39582507304571
2022-09-24 17:10:08.079328,106.61839003289644
2022-09-25 17:10:08.079328,109.85358256918128
2022-09-26 17:10:08.079328,107.63651863741082
2022-09-27 17:10:08.079328,119.27501729662036
2022-09-28 17:10:08.079328,110.70539612688864
2022-09-29 17:10:08.079328,117.80850842861668
2022-09-30 17:10:08.079328,119.71242105266224
2022-10-01 17:10:08.079328,127.4750499718425
2022-10-02 17:10:08.079328,129.88752836449538
2022-10-03 17:10:08.079328,128.54703405791267
2022-10-04 17:10:08.079328,131.81941906565584
2022-10-05 17:10:08.079328,130.6243139899864
2022-10-06 17:10:08.079328,129.94802155423233
2022-10-07 17:10:08.079328,137.44941423695303
2022-10-08 17:10:08.079328,141.56493731827086
2022-10-09 17:10:08.079328,147.38950217916948
2022-10-10 17:10:08.079328,149.90850940936693
2022-10-11 17:10:08.079328,147.74212913681723
2022-10-12 17:10:08.079328,150.5999410633425
2022-10-13 17:10:08.079328,150.9639301458946
2022-10-14 17:10:08.079328,152.45227495558638
2022-10-15 17:10:08.079328,154.19625792127567
2022-10-16 17:10:08.079328,167.77013440487346
2022-10-17 17:10:08.079328,162.99159139995052
2022-10-18 17:10:08.079328,165.80906476639933
2022-10-19 17:10:08.079328,165.9676413171105
2022-10-20 17:10:08.079328,174.6612381907834
2022-10-21 17:10:08.079328,170.08981330664122
2022-10-22 17:10:08.079328,176.89602573470057
2022-10-23 17:10:08.079328,177.45058661778884
2022-10-24 17:10:08.079328,183.90043352097504
2022-10-25 17:10:08.079328,183.81005034071805
2022-10-26 17:10:08.079328,184.4033089270848
2022-10-27 17:10:08.079328,190.4633985204635
2022-10-28 17:10:08.079328,194.43568054309813
2022-10-29 17:10:08.079328,195.95297632468376
2022-10-30 17:10:08.079328,199.263580076781
2022-10-31 17:10:08.079328,199.05593782854612
2022-11-01 17:10:08.079328,202.47342033765503
2022-11-02 17:10:08.079328,204.147002218316
2022-11-03 17:10:08.079328,207.6884638030496
2022-11-04 17:10:08.079328,208.9304241675653
2022-11-05 17:10:08.079328,208.793754932731
2022-11-06 17:10:08.079328,217.1076208925147
2022-11-07 17:10:08.079328,217.97273938315607
2022-11-08 17:10:08.079328,216.8902268769101
2022-11-09 17:10:08.079328,225.77190841041292
2022-11-10 17:10:08.079328,224.2644062767133
2022-11-11 17:10:08.079328,229.74487728327884
2022-11-12 17:10:08.079328,234.37905250845043
2022-11-13 17:10:08.079328,235.18146928021744
2022-11-14 17:10:08.079328,240.8154623276025
2022-11-15 17:10:08.079328,236.29552253893905
2022-11-16 17:10:08.079328,243.8097646495601
2022-11-17 17:10:08.079328,243.1510491792339
2022-11-18 17:10:08.079328,245.19582773053656
2022-11-19 17:10:08.079328,248.67440990981635
2022-11-20 17:10:08.079328,252.0790410337549
2022-11-21 17:10:08.079328,255.78493438285363
2022-11-22 17:10:08.079328,254.7237285598417
2022-11-23 17:10:08.079328,263.5243972690817
2022-11-24 17:10:08.079328,264.821644853438
2022-11-25 17:10:08.079328,261.4186662014424
2022-11-26 17:10:08.079328,273.0948935676882
2022-11-27 17:10:08.079328,276.9205442404205
2022-11-28 17:10:08.079328,277.3719551518351
2022-11-29 17:10:08.079328,275.8985816569465
2022-11-30 17:10:08.079328,275.8288380258793
2022-12-01 17:10:08.079328,284.8071907972318
2022-12-02 17:10:08.079328,283.0370445015463
2022-12-03 17:10:08.079328,290.5166502796405
2022-12-04 17:10:08.079328,290.0768797287511
2022-12-05 17:10:08.079328,294.9847116299991
2022-12-06 17:10:08.079328,295.72663343809853
2022-12-07 17:10:08.079328,299.37999347717863
2022-12-08 17:10:08.079328,299.8945137607926
2022-12-09 17:10:08.079328,307.8233649063751
2022-12-10 17:10:08.079328,305.44922942879583
2022-12-11 17:10:08.079328,308.87720096704646
2022-12-12 17:10:08.079328,315.9234246939085
2022-12-13 17:10:08.079328,308.8334351453398
2022-12-14 17:10:08.079328,311.6679970593373
2022-12-15 17:10:08.079328,320.990381905296
2022-12-16 17:10:08.079328,317.1655612915069
2022-12-17 17:10:08.079328,329.1185347898246
2022-12-18 17:10:08.079328,324.64955401662485
2022-12-19 17:10:08.079328,326.2507862506093
2022-12-20 17:10:08.079328,336.8647164904001
2022-12-21 17:10:08.079328,338.1401745112896
2022-12-22 17:10:08.079328,341.90404674429345
2022-12-23 17:10:08.079328,341.6222435638673
2022-12-24 17:10:08.079328,338.9231722599044
2022-12-25 17:10:08.079328,349.839783900393
2022-12-26 17:10:08.079328,345.9083186542692
2022-12-27 17:10:08.079328,351.7224376805399
2022-12-28 17:10:08.079328,354.75956412249934
2022-12-29 17:10:08.079328,354.055517665933
2022-12-30 17:10:08.079328,358.9655257822712
2022-12-31 17:10:08.079328,362.4926474119599
2023-01-01 17:10:08.079328,363.4580437167546
2023-01-02 17:10:08.079328,361.6333044775625
2023-01-03 17:10:08.079328,368.4289610979607
2023-01-04 17:10:08.079328,374.1161439914309
2023-01-05 17:10:08.079328,370.6560224482032
2023-01-06 17:10:08.079328,374.8935621324417
2023-01-07 17:10:08.079328,376.6397448242872
2023-01-08 17:10:08.079328,386.0957363909175
2023-01-09 17:10:08.079328,385.1675692025442
2023-01-10 17:10:08.079328,386.9758101662576
2023-01-11 17:10:08.079328,386.04641616022576
2023-01-12 17:10:08.079328,392.57665168346455
2023-01-13 17:10:08.079328,391.5386458536443
2023-01-14 17:10:08.079328,396.2598752364669
2023-01-15 17:10:08.079328,396.8595850525346
2023-01-16 17:10:08.079328,403.3991628985381
2023-01-17 17:10:08.079328,405.7023751895708
2023-01-18 17:10:08.079328,405.9504461990195
2023-01-19 17:10:08.079328,410.3661023297658
2023-01-20 17:10:08.079328,408.5016373916167
2023-01-21 17:10:08.079328,409.9097888657189
2023-01-22 17:10:08.079328,418.3044764736567
2023-01-23 17:10:08.079328,420.089061582008
2023-01-24 17:10:08.079328,424.09687513259416
2023-01-25 17:10:08.079328,431.94395487253706
2023-01-26 17:10:08.079328,430.2306987349439
2023-01-27 17:10:08.079328,427.2615333236676
2023-01-28 17:10:08.079328,435.953788590315
2023-01-29 17:10:08.079328,431.25775722052026
2023-01-30 17:10:08.079328,436.42346536363806
2023-01-31 17:10:08.079328,440.2062340881357
2023-02-01 17:10:08.079328,448.1537267950851
2023-02-02 17:10:08.079328,443.3821738900191
2023-02-03 17:10:08.079328,445.7398624662148
2023-02-04 17:10:08.079328,450.5265602349429
2023-02-05 17:10:08.079328,451.4342226751602
2023-02-06 17:10:08.079328,459.4073050265936
2023-02-07 17:10:08.079328,455.3903424612112
2023-02-08 17:10:08.079328,457.7904707550955
2023-02-09 17:10:08.079328,462.52215630412286
2023-02-10 17:10:08.079328,464.9442588123067
2023-02-11 17:10:08.079328,474.829692051862
2023-02-12 17:10:08.079328,474.49209803721567
2023-02-13 17:10:08.079328,474.5092290666214
2023-02-14 17:10:08.079328,473.1730085120027
2023-02-15 17:10:08.079328,481.9851437237252
2023-02-16 17:10:08.079328,479.0541484783793
2023-02-17 17:10:08.079328,480.02322095624254
2023-02-18 17:10:08.079328,490.8243633496597
2023-02-19 17:10:08.079328,490.8138415344047
2023-02-20 17:10:08.079328,495.2283298960001
2023-02-21 17:10:08.079328,496.024676109514
2023-02-22 17:10:08.079328,500.2417247124204
2023-02-23 17:10:08.079328,498.32089582283936
2023-02-24 17:10:08.079328,499.7739838034138
2023-02-25 17:10:08.079328,507.5242356096394
2023-02-26 17:10:08.079328,505.6719627883005
2023-02-27 17:10:08.079328,508.61628217359873
2023-02-28 17:10:08.079328,511.9210737223247
2023-03-01 17:10:08.079328,515.9428484359793
2023-03-02 17:10:08.079328,517.4311689511711
2023-03-03 17:10:08.079328,516.9710365307049
2023-03-04 17:10:08.079328,521.7677749284877
2023-03-05 17:10:08.079328,519.6311604063404
2023-03-06 17:10:08.079328,530.7798039421227
2023-03-07 17:10:08.079328,526.7006763482483
2023-03-08 17:10:08.079328,530.7964390228105
2023-03-09 17:10:08.079328,536.8688240049063
2023-03-10 17:10:08.079328,537.0963795039767
2023-03-11 17:10:08.079328,546.5468520053984
2023-03-12 17:10:08.079328,540.6419772160352
2023-03-13 17:10:08.079328,547.9244402792805
2023-03-14 17:10:08.079328,549.6081789425778
2023-03-15 17:10:08.079328,548.824486630064
2023-03-16 17:10:08.079328,556.5013368309104
2023-03-17 17:10:08.079328,557.0196075816757
2023-03-18 17:10:08.079328,562.4523579550109
2023-03-19 17:10:08.079328,565.2102384892885
2023-03-20 17:10:08.079328,571.8321736012667
2023-03-21 17:10:08.079328,571.9547893277612
2023-03-22 17:10:08.079328,569.4403996916521
2023-03-23 17:10:08.079328,572.4325473987792
2023-03-24 17:10:08.079328,579.0524034451956
2023-03-25 17:10:08.079328,580.3219555757295
2023-03-26 17:10:08.079328,582.8792986878818
2023-03-27 17:10:08.079328,578.7107757026839
2023-03-28 17:10:08.079328,586.091405188447
2023-03-29 17:10:08.079328,586.5530305600543
2023-03-30 17:10:08.079328,592.2096368108284
2023-03-31 17:10:08.079328,593.6781515707972
2023-04-01 17:10:08.079328,599.3058791900312
2023-04-02 17:10:08.079328,600.1297368373547
2023-04-03 17:10:08.079328,604.1398058041351
2023-04-04 17:10:08.079328,602.9843043536277
2023-04-05 17:10:08.079328,604.1529626021083
2023-04-06 17:10:08.079328,608.3588920162829
2023-04-07 17:10:08.079328,612.1407195803336
2023-04-08 17:10:08.079328,615.9319757546104
2023-04-09 17:10:08.079328,624.1751871260452
2023-04-10 17:10:08.079328,619.873228545018
2023-04-11 17:10:08.079328,619.7349047245492
2023-04-12 17:10:08.079328,624.1675341249567
2023-04-13 17:10:08.079328,626.4174312541439
2023-04-14 17:10:08.079328,631.8554033254301
2023-04-15 17:10:08.079328,628.3913075868031
2023-04-16 17:10:08.079328,635.8062243387654
2023-04-17 17:10:08.079328,638.688697696088
2023-04-18 17:10:08.079328,641.5184609168201
2023-04-19 17:10:08.079328,641.6327093273505
2023-04-20 17:10:08.079328,645.313632071066
2023-04-21 17:10:08.079328,644.3579542593538
2023-04-22 17:10:08.079328,649.7529170622422
2023-04-23 17:10:08.079328,652.207032010306
2023-04-24 17:10:08.079328,657.6865063031678
2023-04-25 17:10:08.079328,655.5725485949453
2023-04-26 17:10:08.079328,663.9874299215684
2023-04-27 17:10:08.079328,668.73002897594
2023-04-28 17:10:08.079328,660.6393599934526
2023-04-29 17:10:08.079328,670.7308309868548
2023-04-30 17:10:08.079328,674.0855186256387
2023-05-01 17:10:08.079328,672.7452231699187
2023-05-02 17:10:08.079328,676.0684585296165
2023-05-03 17:10:08.079328,679.4643719658693
2023-05-04 17:10:08.079328,681.5723807864524
2023-05-05 17:10:08.079328,684.1414542435435
2023-05-06 17:10:08.079328,682.6432214577225
2023-05-07 17:10:08.079328,693.730967297089
2023-05-08 17:10:08.079328,696.1155681048776
2023-05-09 17:10:08.079328,693.039359277182
2023-05-10 17:10:08.079328,693.6829187974145
